更新日期,#genre#
广东卫视,http://125.42.150.114:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路14
广东卫视,http://175.16.149.197:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路15
广东卫视,http://221.193.168.172:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路16
广东卫视,http://36.40.236.2:9999/tsfile/live/0125_2.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路17
广东卫视,http://58.243.224.244:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路18
广东卫视,http://58.57.40.22:9901/tsfile/live/1039_1.m3u8$IPV4•线路19
广东卫视,http://58.57.40.22:9901/tsfile/live/1039_1.m3u8$IPV4•线路20
广东卫视,http://live.wqwqwq.sbs/itv/1000000001000014176.m3u8?cdn=ystenlive$IPV4•线路21
广东卫视,http://my.tmos.cn:15181/chs006.m3u8$IPV4•线路22
广东卫视,http://my.tmos.cn:15181/chs006.m3u8$IPV4•线路23
广东卫视,http://stream.qhbtv.com/adws/sd/live.m3u8$IPV4•线路24
广东卫视,http://stream.qhbtv.com/adws/sd/live.m3u8$IPV4•线路25
广西卫视,http://106.46.114.147:8011/tsfile/live/0113_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路1
广西卫视,http://110.53.52.63:8888/newlive/live/hls/25/live.m3u8$IPV4•线路2
广西卫视,http://110.53.52.63:8888/newlive/live/hls/25/live.m3u8$IPV4•线路3
广西卫视,http://116.117.106.157:8096/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路4
广西卫视,http://116.117.107.204:8096/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路5
广西卫视,http://123.159.128.244:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路6
广西卫视,http://221.193.168.172:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路7
广西卫视,http://36.32.174.67:60080/newlive/live/hls/38/live.m3u8$IPV4•线路8
广西卫视,http://36.32.174.67:60080/newlive/live/hls/38/live.m3u8$IPV4•线路9
广西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225731/index.m3u8$IPV4•线路10
广西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225731/index.m3u8$IPV4•线路11
广西卫视,http://58.57.40.22:9901/tsfile/live/1049_1.m3u8$IPV4•线路12
广西卫视,http://58.57.40.22:9901/tsfile/live/1049_1.m3u8$IPV4•线路13
广西卫视,http://live.wqwqwq.sbs/itv/5000000011000031118.m3u8?cdn=bestzb$IPV4•线路14
广西卫视,https://mobilelive.gxtv.cn/live/gx_live1004/playlist.m3u8$IPV4•线路15
广西卫视,https://mobilelive.gxtv.cn/live/gx_live1004/playlist.m3u8$IPV4•线路16
厦门卫视,http://110.80.17.38:9901/tsfile/live/0128_1.m3u8$IPV4•线路1
厦门卫视,http://110.80.17.38:9901/tsfile/live/0128_1.m3u8$IPV4•线路2
厦门卫视,http://125.42.150.114:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路3
厦门卫视,http://183.11.239.36:808/hls/17/index.m3u8$IPV4•线路4
厦门卫视,http://183.11.239.36:808/hls/17/index.m3u8$IPV4•线路5
厦门卫视,http://1b6467f415.iok.la:9931/tsfile/live/1093_1.m3u8$IPV4•线路6
厦门卫视,http://1b6467f415.iok.la:9931/tsfile/live/1093_1.m3u8$IPV4•线路7
厦门卫视,http://220.161.87.62:8090/hls/0/index.m3u8?zfud$IPV4•线路8
厦门卫视,http://220.161.87.62:8090/hls/0/index.m3u8?zfud$IPV4•线路9
厦门卫视,http://36.105.100.208:35455/itv/1000000005000266006.m3u8?cdn=ystenlive$IPV4•线路10
厦门卫视,http://36.105.100.208:35455/itv/1000000005000266006.m3u8?cdn=ystenlive$IPV4•线路11
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/playlist.m3u8$IPV4•线路12
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/playlist.m3u8$IPV4•线路13
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/tvzb/live.m3u8$IPV4•线路14
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/tvzb/live.m3u8$IPV4•线路15
厦门卫视,http://stream.jinjiang.tv/1/sd/live.m3u8?zfud$IPV4•线路16
厦门卫视,http://stream.jinjiang.tv/1/sd/live.m3u8?zfud$IPV4•线路17
厦门卫视,http://www.xzbn.site:35455/itv/1000000005000266006.m3u8?cdn=ystenlive$IPV4•线路18
厦门卫视,http://www.xzbn.site:35455/itv/1000000005000266006.m3u8?cdn=ystenlive$IPV4•线路19
南方卫视,http://182.91.124.224:9901/tsfile/live/1059_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路1
南方卫视,http://182.91.124.224:9901/tsfile/live/1059_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路2
甘肃卫视,http://110.53.52.63:8888/newlive/live/hls/35/live.m3u8$IPV4•线路1
甘肃卫视,http://110.53.52.63:8888/newlive/live/hls/35/live.m3u8$IPV4•线路2
甘肃卫视,http://113.195.13.169:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路3
甘肃卫视,http://180.213.174.225:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路4
甘肃卫视,http://36.40.236.2:9999/tsfile/live/0141_2.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路5
甘肃卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225724/index.m3u8$IPV4•线路6
甘肃卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225724/index.m3u8$IPV4•线路7
甘肃卫视,http://58.243.224.244:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路8
甘肃卫视,http://58.57.40.22:9901/tsfile/live/1056_1.m3u8$IPV4•线路9
甘肃卫视,http://58.57.40.22:9901/tsfile/live/1056_1.m3u8$IPV4•线路10
甘肃卫视,http://live.wqwqwq.sbs/itv/5000000011000031121.m3u8?cdn=bestzb$IPV4•线路11
甘肃卫视,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8$IPV4•线路12
甘肃卫视,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8$IPV4•线路13
甘肃卫视,http://ms.fxim.net:808/hls/26/index.m3u8$IPV4•线路14
甘肃卫视,http://ms.fxim.net:808/hls/26/index.m3u8$IPV4•线路15
贵州卫视,http://101.66.198.110:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路1
贵州卫视,http://101.66.198.222:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路2
贵州卫视,http://101.66.198.61:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路3
贵州卫视,http://101.66.199.120:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路4
贵州卫视,http://101.66.199.226:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路5
贵州卫视,http://106.46.114.147:8011/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路6
贵州卫视,http://116.117.106.157:8096/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路7
贵州卫视,http://116.117.107.204:8096/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路8
贵州卫视,http://120.76.248.139/live/bfgd/4200000101.m3u8$IPV4•线路9
贵州卫视,http://120.76.248.139/live/bfgd/4200000101.m3u8$IPV4•线路10
贵州卫视,http://123.159.128.244:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路11
贵州卫视,http://183.11.239.36:808/hls/49/index.m3u8$IPV4•线路12
贵州卫视,http://183.11.239.36:808/hls/49/index.m3u8$IPV4•线路13
贵州卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225728/index.m3u8$IPV4•线路14
贵州卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225728/index.m3u8$IPV4•线路15
贵州卫视,http://43.129.81.169/9bwaz8y2.gzstv.com/live/CH01_lo.m3u8$IPV4•线路16
贵州卫视,http://43.129.81.169/9bwaz8y2.gzstv.com/live/CH01_lo.m3u8$IPV4•线路17
贵州卫视,http://58.57.40.22:9901/tsfile/live/1042_1.m3u8$IPV4•线路18
贵州卫视,http://58.57.40.22:9901/tsfile/live/1042_1.m3u8$IPV4•线路19
贵州卫视,http://live.wqwqwq.sbs/itv/5000000004000025843.m3u8?cdn=bestzb$IPV4•线路20
河北卫视,http://1.180.2.93:9901/tsfile/live/0117_1.m3u8$IPV4•线路1
河北卫视,http://1.180.2.93:9901/tsfile/live/0117_1.m3u8$IPV4•线路2
河北卫视,http://111.160.17.2:59901/tsfile/live/0001_39.m3u8$IPV4•线路3
河北卫视,http://111.160.17.2:59901/tsfile/live/0001_39.m3u8$IPV4•线路4
河北卫视,http://175.16.149.197:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路5
河北卫视,http://180.213.174.225:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路6
河北卫视,http://221.193.168.172:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路7
河北卫视,http://36.32.174.67:60080/newlive/live/hls/36/live.m3u8$IPV4•线路8
河北卫视,http://36.32.174.67:60080/newlive/live/hls/36/live.m3u8$IPV4•线路9
河北卫视,http://36.40.236.2:9999/tsfile/live/0138_2.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路10
河北卫视,http://58.57.40.22:9901/tsfile/live/1044_1.m3u8$IPV4•线路11
河北卫视,http://58.57.40.22:9901/tsfile/live/1044_1.m3u8$IPV4•线路12
河北卫视,http://live.wqwqwq.sbs/itv/5000000006000040016.m3u8?cdn=bestzb$IPV4•线路13
河北卫视,http://ms.fxim.net:808/hls/31/index.m3u8$IPV4•线路14
河北卫视,http://ms.fxim.net:808/hls/31/index.m3u8$IPV4•线路15
河南卫视,http://101.66.198.110:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路1
河南卫视,http://101.66.198.222:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路2
河南卫视,http://101.66.198.61:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路3
河南卫视,http://101.66.199.120:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路4
河南卫视,http://101.66.199.226:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路5
河南卫视,http://110.53.52.63:8888/newlive/live/hls/32/live.m3u8$IPV4•线路6
河南卫视,http://110.53.52.63:8888/newlive/live/hls/32/live.m3u8$IPV4•线路7
河南卫视,http://116.117.106.157:8096/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路8
河南卫视,http://116.117.107.204:8096/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路9
河南卫视,http://125.42.150.114:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路10
河南卫视,http://221.13.235.90:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路11
河南卫视,http://221.193.168.172:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路12
河南卫视,http://36.32.174.67:60080/newlive/live/hls/35/live.m3u8$IPV4•线路13
河南卫视,http://36.32.174.67:60080/newlive/live/hls/35/live.m3u8$IPV4•线路14
河南卫视,http://36.40.236.2:9999/tsfile/live/0139_2.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路15
河南卫视,http://58.57.40.22:9901/tsfile/live/1048_1.m3u8$IPV4•线路16
河南卫视,http://58.57.40.22:9901/tsfile/live/1048_1.m3u8$IPV4•线路17
河南卫视,http://60.223.224.176:8888/newlive/live/hls/32/live.m3u8$IPV4•线路18
河南卫视,http://60.223.224.176:8888/newlive/live/hls/32/live.m3u8$IPV4•线路19
河南卫视,http://live.wqwqwq.sbs/itv/5000000011000031119.m3u8?cdn=bestzb$IPV4•线路20
河南卫视,http://ms.fxim.net:808/hls/32/index.m3u8$IPV4•线路21
河南卫视,http://ms.fxim.net:808/hls/32/index.m3u8$IPV4•线路22
黑龙江卫视,http://101.66.198.110:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路1
黑龙江卫视,http://101.66.198.222:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路2
黑龙江卫视,http://101.66.198.61:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路3
黑龙江卫视,http://101.66.199.120:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路4
黑龙江卫视,http://110.53.52.63:8888/newlive/live/hls/44/live.m3u8$IPV4•线路5
黑龙江卫视,http://110.53.52.63:8888/newlive/live/hls/44/live.m3u8$IPV4•线路6
黑龙江卫视,http://113.140.12.230:8888/newlive/live/hls/42/live.m3u8$IPV4•线路7
黑龙江卫视,http://113.140.12.230:8888/newlive/live/hls/42/live.m3u8$IPV4•线路8
黑龙江卫视,http://116.117.106.157:8096/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路9
黑龙江卫视,http://116.117.107.204:8096/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路10
黑龙江卫视,http://116.128.242.83:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路11
黑龙江卫视,http://120.198.101.106:9901/tsfile/live/1075_1.m3u8$IPV4•线路12
黑龙江卫视,http://120.198.101.106:9901/tsfile/live/1075_1.m3u8$IPV4•线路13
黑龙江卫视,http://175.16.149.197:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路14
黑龙江卫视,http://180.213.174.225:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路15
黑龙江卫视,http://183.131.246.250:9901/tsfile/live/0143_1.m3u8$IPV4•线路16
黑龙江卫视,http://183.131.246.250:9901/tsfile/live/0143_1.m3u8$IPV4•线路17
黑龙江卫视,http://221.193.168.172:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路18
黑龙江卫视,http://36.40.236.2:9999/tsfile/live/0143_2.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路19
黑龙江卫视,http://58.243.224.244:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路20
黑龙江卫视,http://58.57.40.22:9901/tsfile/live/1040_1.m3u8$IPV4•线路21
黑龙江卫视,http://58.57.40.22:9901/tsfile/live/1040_1.m3u8$IPV4•线路22
黑龙江卫视,http://live.wqwqwq.sbs/itv/1000000001000001925.m3u8?cdn=ystenlive$IPV4•线路23
湖北卫视,http://106.46.114.147:8011/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路1
湖北卫视,http://110.53.52.63:8888/newlive/live/hls/33/live.m3u8$IPV4•线路2
湖北卫视,http://110.53.52.63:8888/newlive/live/hls/33/live.m3u8$IPV4•线路3
湖北卫视,http://116.117.106.157:8096/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路4
湖北卫视,http://116.117.107.204:8096/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路5
湖北卫视,http://120.238.94.10:9901/tsfile/live/1055_1.m3u8$IPV4•线路6
湖北卫视,http://120.238.94.10:9901/tsfile/live/1055_1.m3u8$IPV4•线路7
湖北卫视,http://123.159.128.244:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路8
湖北卫视,http://125.42.150.114:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路9
湖北卫视,http://175.16.149.197:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路10
湖北卫视,http://221.193.168.172:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路11
湖北卫视,http://36.32.174.67:60080/newlive/live/hls/28/live.m3u8$IPV4•线路12
湖北卫视,http://36.32.174.67:60080/newlive/live/hls/28/live.m3u8$IPV4•线路13
湖北卫视,http://58.243.224.244:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路14
湖北卫视,http://58.57.40.22:9901/tsfile/live/1038_1.m3u8$IPV4•线路15
湖北卫视,http://58.57.40.22:9901/tsfile/live/1038_1.m3u8$IPV4•线路16
湖北卫视,http://live.wqwqwq.sbs/itv/1000000001000024621.m3u8?cdn=ystenlive$IPV4•线路17
湖北卫视,http://ms.fxim.net:808/hls/30/index.m3u8$IPV4•线路18
湖北卫视,http://ms.fxim.net:808/hls/30/index.m3u8$IPV4•线路19
江西卫视,http://101.66.198.110:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路1
江西卫视,http://101.66.198.222:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路2
江西卫视,http://101.66.198.61:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路3
江西卫视,http://101.66.199.120:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路4
江西卫视,http://101.66.199.226:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路5
江西卫视,http://110.53.52.63:8888/newlive/live/hls/41/live.m3u8$IPV4•线路6
江西卫视,http://110.53.52.63:8888/newlive/live/hls/41/live.m3u8$IPV4•线路7
江西卫视,http://113.220.235.28:9999/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路8
江西卫视,http://116.117.106.157:8096/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路9
江西卫视,http://116.117.107.204:8096/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路10
江西卫视,http://125.42.150.114:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路11
江西卫视,http://175.16.149.197:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路12
江西卫视,http://221.193.168.172:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路13
江西卫视,http://43.129.81.169/yun-live.jxtvcn.com.cn/live-jxtv/tv_jxtv1.m3u8$IPV4•线路14
江西卫视,http://43.129.81.169/yun-live.jxtvcn.com.cn/live-jxtv/tv_jxtv1.m3u8$IPV4•线路15
江西卫视,http://58.17.48.228:808/hls/17/index.m3u8$IPV4•线路16
江西卫视,http://58.17.48.228:808/hls/17/index.m3u8$IPV4•线路17
江西卫视,http://58.243.224.244:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路18
江西卫视,http://58.57.40.22:9901/tsfile/live/1043_1.m3u8$IPV4•线路19
江西卫视,http://58.57.40.22:9901/tsfile/live/1043_1.m3u8$IPV4•线路20
江西卫视,http://live.wqwqwq.sbs/itv/1000000006000268001.m3u8?cdn=ystenlive$IPV4•线路21
江西卫视,http://ms.fxim.net:808/hls/25/index.m3u8$IPV4•线路22
江西卫视,http://ms.fxim.net:808/hls/25/index.m3u8$IPV4•线路23
吉林卫视,http://101.66.198.110:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路1
吉林卫视,http://101.66.199.120:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路2
吉林卫视,http://101.66.199.226:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路3
吉林卫视,http://106.46.114.147:8011/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路4
吉林卫视,http://123.159.128.244:9901/tsfile/live/0116_2.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路5
吉林卫视,http://175.31.21.146:4480/hls/19/index.m3u8$IPV4•线路6
吉林卫视,http://175.31.21.146:4480/hls/19/index.m3u8$IPV4•线路7
吉林卫视,http://180.213.174.225:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路8
吉林卫视,http://36.32.174.67:60080/newlive/live/hls/40/live.m3u8$IPV4•线路9
吉林卫视,http://36.32.174.67:60080/newlive/live/hls/40/live.m3u8$IPV4•线路10
吉林卫视,http://36.40.236.2:9999/tsfile/live/0116_2.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路11
吉林卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225680/index.m3u8$IPV4•线路12
吉林卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225680/index.m3u8$IPV4•线路13
吉林卫视,http://58.57.40.22:9901/tsfile/live/1050_1.m3u8$IPV4•线路14
吉林卫视,http://58.57.40.22:9901/tsfile/live/1050_1.m3u8$IPV4•线路15
吉林卫视,http://live.wqwqwq.sbs/itv/5000000011000031117.m3u8?cdn=bestzb$IPV4•线路16
吉林卫视,http://ms.fxim.net:808/hls/28/index.m3u8$IPV4•线路17
吉林卫视,http://ms.fxim.net:808/hls/28/index.m3u8$IPV4•线路18
内蒙古卫视,http://1.180.2.93:9901/tsfile/live/1068_1.m3u8$IPV4•线路1
内蒙古卫视,http://1.180.2.93:9901/tsfile/live/1068_1.m3u8$IPV4•线路2
内蒙古卫视,http://110.53.52.63:8888/newlive/live/hls/45/live.m3u8$IPV4•线路3
内蒙古卫视,http://110.53.52.63:8888/newlive/live/hls/45/live.m3u8$IPV4•线路4
内蒙古卫视,http://120.76.248.139/live/bfgd/4200000110.m3u8$IPV4•线路5
内蒙古卫视,http://120.76.248.139/live/bfgd/4200000110.m3u8$IPV4•线路6
内蒙古卫视,http://180.213.174.225:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路7
内蒙古卫视,http://183.11.239.36:808/hls/60/index.m3u8$IPV4•线路8
内蒙古卫视,http://183.11.239.36:808/hls/60/index.m3u8$IPV4•线路9
内蒙古卫视,http://221.193.168.172:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路10
内蒙古卫视,http://36.40.236.2:9999/tsfile/live/0109_2.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路11
内蒙古卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225667/index.m3u8$IPV4•线路12
内蒙古卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225667/index.m3u8$IPV4•线路13
辽宁卫视,http://1.180.2.93:9901/tsfile/live/0121_1.m3u8$IPV4•线路1
辽宁卫视,http://1.180.2.93:9901/tsfile/live/0121_1.m3u8$IPV4•线路2
辽宁卫视,http://101.66.198.110:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路3
辽宁卫视,http://101.66.198.222:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路4
辽宁卫视,http://101.66.199.226:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路5
辽宁卫视,http://106.46.114.147:8011/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路6
辽宁卫视,http://110.53.52.63:8888/newlive/live/hls/46/live.m3u8$IPV4•线路7
辽宁卫视,http://110.53.52.63:8888/newlive/live/hls/46/live.m3u8$IPV4•线路8
辽宁卫视,http://111.160.17.2:59901/tsfile/live/0001_41.m3u8$IPV4•线路9
辽宁卫视,http://111.160.17.2:59901/tsfile/live/0001_41.m3u8$IPV4•线路10
辽宁卫视,http://116.117.106.157:8096/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路11
辽宁卫视,http://116.117.107.204:8096/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路12
辽宁卫视,http://116.128.242.83:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路13
辽宁卫视,http://123.159.128.244:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路14
辽宁卫视,http://175.16.149.197:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路15
辽宁卫视,http://180.213.174.225:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路16
辽宁卫视,http://58.243.224.244:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路17
辽宁卫视,http://58.57.40.22:9901/tsfile/live/1035_1.m3u8$IPV4•线路18
辽宁卫视,http://58.57.40.22:9901/tsfile/live/1035_1.m3u8$IPV4•线路19
辽宁卫视,http://live.wqwqwq.sbs/itv/5000000004000011671.m3u8?cdn=bestzb$IPV4•线路20
辽宁卫视,http://ms.fxim.net:808/hls/24/index.m3u8$IPV4•线路21
辽宁卫视,http://ms.fxim.net:808/hls/24/index.m3u8$IPV4•线路22
宁夏卫视,http://110.53.52.63:8888/newlive/live/hls/39/live.m3u8$IPV4•线路1
宁夏卫视,http://110.53.52.63:8888/newlive/live/hls/39/live.m3u8$IPV4•线路2
宁夏卫视,http://113.195.13.169:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路3
宁夏卫视,http://116.117.106.157:8096/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路4
宁夏卫视,http://116.117.107.204:8096/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路5
宁夏卫视,http://120.238.94.10:9901/tsfile/live/1076_1.m3u8$IPV4•线路6
宁夏卫视,http://120.238.94.10:9901/tsfile/live/1076_1.m3u8$IPV4•线路7
宁夏卫视,http://36.32.174.67:60080/newlive/live/hls/49/live.m3u8$IPV4•线路8
宁夏卫视,http://36.32.174.67:60080/newlive/live/hls/49/live.m3u8$IPV4•线路9
宁夏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225726/index.m3u8$IPV4•线路10
宁夏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225726/index.m3u8$IPV4•线路11
宁夏卫视,http://58.243.224.244:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路12
宁夏卫视,http://58.57.40.22:9901/tsfile/live/1054_1.m3u8$IPV4•线路13
宁夏卫视,http://58.57.40.22:9901/tsfile/live/1054_1.m3u8$IPV4•线路14
青海卫视,http://110.53.52.63:8888/newlive/live/hls/38/live.m3u8$IPV4•线路1
青海卫视,http://110.53.52.63:8888/newlive/live/hls/38/live.m3u8$IPV4•线路2
青海卫视,http://120.238.94.10:9901/tsfile/live/1073_1.m3u8$IPV4•线路3
青海卫视,http://120.238.94.10:9901/tsfile/live/1073_1.m3u8$IPV4•线路4
青海卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225727/index.m3u8$IPV4•线路5
青海卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225727/index.m3u8$IPV4•线路6
青海卫视,http://58.57.40.22:9901/tsfile/live/1057_1.m3u8$IPV4•线路7
